"Task","ID","Segmenter","Trial","Word","WorldBet","TargetC","TargetV","AudioPrompt","PicturePrompt","TrialXMin","TrialXMax","Repetition","Context","SegmInterval","SegmXMin","SegmXMid","SegmXMax","SegmNotes","Tagger","ConsType","PlaceTrans","TagInterval","TagXMin","TagXMid","TagXMax","burst","burst2","NB","VOT","BurstNotes","VowelContext","Group","Participant","StrictPhonemicAccuracy","PhonemicAccuracy","PeakERB","CentroidERB","CentroidHz","PeakHz","Centroid.kHz","PeakHz.kHz","CentroidERB.c","PeakHz.kHz.c","Centroid.kHz.c","PeakERB.c","Age"
"RealWordRep","002L63FS6","MK","Test79","cup","kVp","k","V","CUPP_H_02_TP2","CUPP_03",552.152358687857,557.184388543818,2,"UnpromptedResponse",212,555.686040363769,556.435214453793,557.184388543818,"","AJ","Stop","k",54,555.686040363769,556.435214453793,557.184388543818,556.007767446493,NA,NA,556.130669290138,"","Back","NH","002L",1,1,20.4,20.9449490903203,2074.63605047826,1869,2.07463605047826,1.869,-2.98872743390369,-0.823899228791774,-1.35109155812297,-3.07974293059126,"63"
"RealWordRep","002L63FS6","MK","Test95","cookie","kUki","k","U","CKIE_H_02_TP2","CKIE_03",627.8588818881,629.755525103023,1,"Response",246,627.8588818881,628.807203495561,629.755525103023,"","AJ","Stop","k",56,627.8588818881,628.807203495561,629.755525103023,628.292984726298,NA,NA,628.368320883909,"","Back","NH","002L",1,1,20,20.6639052656553,2115.57573290012,1691,2.11557573290012,1.691,-3.26977125856869,-1.00189922879177,-1.31015187570112,-3.47974293059126,"63"
"RealWordRep","002L63FS6","MK","Test101","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_02",658.494894115273,660.128076441127,1,"Response",260,658.494894115273,659.3114852782,660.128076441127,"","AJ","Stop","t",58,658.494894115273,659.3114852782,660.128076441127,658.945951744899,NA,NA,659.003772033258,"","Back","NH","002L",1,1,31.3,27.137166266141,4606.20320413527,6394,4.60620320413527,6.394,3.20348974191707,3.70110077120823,1.18047559553403,7.82025706940874,"63"
"RealWordRep","002L63FS6","MK","Test107","teddy bear","tEdibEr","t","E","TDBR_H_02_TP2","TEDY_03",688.416951262335,693.496086517833,2,"Response",274,691.735846992342,692.615966755088,693.496086517833,"","AJ","Stop","t",60,691.735846992342,692.615966755088,693.496086517833,692.17602616431,NA,NA,692.245502110432,"","Front","NH","002L",1,1,33.1,29.941887231528,6148.3308158551,7974,6.1483308158551,7.974,6.00821070730404,5.28110077120823,2.72260320725386,9.62025706940874,"63"
"RealWordRep","002L63FS6","MK","Test112","candy","kaendi","k","ae","candy_TP3_2","CNDY_02",712.564215104311,714.635419653535,1,"Response",284,712.564215104311,713.599817378923,714.635419653535,"","AJ","Stop","k",62,712.564215104311,713.599817378923,714.635419653535,713.042669919213,NA,NA,713.192256414377,"BackgroundNoise;preceding burst","Front","NH","002L",1,1,25.9,24.217313351508,3179.83107933103,3612,3.17983107933103,3.612,0.283636827284031,0.919100771208226,-0.245896529270206,2.42025706940874,"63"
"RealWordRep","002L63FS6","MK","Test115","toaster","tost6r","t","o","TSTR_H_04_TP2","toaster3",725.905356060473,727.582111033651,1,"Response",290,725.905356060473,726.743733547062,727.582111033651,"","AJ","Stop","t",64,725.905356060473,726.743733547062,727.582111033651,726.250248631476,NA,NA,726.331087050596,"","Back","NH","002L",1,1,31.9,28.9095750731363,5511.72573529029,5781,5.51172573529029,5.781,4.9758985489124,3.08810077120823,2.08599812668905,8.42025706940874,"63"
"RealWordRep","010L44MS3","HW","Test7","tongue","tVN","t","V","TNGE_H_01_TP2","TNGE_02",161.280702781977,162.661666821763,1,"Response",28,161.280702781977,161.97118480187,162.661666821763,NA,"AJ","Stop","t",4,161.280702781977,161.97118480187,162.661666821763,161.571359682309,NA,NA,161.704506833699,"","Back","NH","010L",1,1,23.5,25.1444577020298,3674.68017677689,2547,3.67468017677689,2.547,1.21078117780585,-0.145899228791774,0.248952568175651,0.0202570694087392,"44"
"RealWordRep","010L44MS3","HW","Test10","tent","tEnt","t","E","TENT_H_01_TP2","tent1",183.708392146935,197.852096023698,3,"UnpromptedResponse",42,196.432340859199,197.142218441449,197.852096023698,NA,"AJ","Stop","t",6,196.432340859199,197.142218441449,197.852096023698,196.771983003644,NA,NA,196.88019526329,"","Front","NH","010L",1,1,15.3,22.6247229081907,3074.39571374428,927,3.07439571374428,0.927,-1.30895361603323,-1.76589922879177,-0.351331894856954,-8.17974293059126,"44"
"RealWordRep","010L44MS3","HW","Test14","cookie","kUki","k","U","CKIE_H_01_TP2","CKIE_02",222.188943766621,223.469050882152,1,"Response",54,222.188943766621,222.828997324387,223.469050882152,NA,"AJ","Stop","k",8,222.188943766621,222.828997324387,223.469050882152,222.387436270484,NA,NA,222.460898762283,"","Back","NH","010L",1,1,20.2,20.1617061342063,1807.5158778014,1861,1.8075158778014,1.861,-3.77197039001765,-0.831899228791774,-1.61821173079984,-3.27974293059126,"44"
"RealWordRep","010L44MS3","HW","Test19","candy","kaendi","k","ae","CNDY_H_01_TP2","CNDY_02",256.487405855879,258.20973179314,1,"Response",68,256.487405855879,257.34856882451,258.20973179314,NA,"AJ","Stop","k",10,256.487405855879,257.34856882451,258.20973179314,256.67767662529,NA,NA,256.77661824373,"","Front","NH","010L",1,1,27.7,24.3303800142376,3433.84139163837,1663,3.43384139163837,1.663,0.396703490013699,-1.02989922879177,0.00811378303713495,4.22025706940874,"44"
"RealWordRep","010L44MS3","HW","Test26","cutting","kVtIN","k","V","CTNG_H_01_TP2","cutting2",282.179333935451,283.552539750294,1,"Response",82,282.179333935451,282.865936842873,283.552539750294,NA,"AJ","Stop","k",12,282.179333935451,282.865936842873,283.552539750294,282.361141550208,NA,NA,282.440615724027,"","Back","NH","010L",1,1,23.7,23.268857669797,2755.05687908371,2703,2.75505687908371,2.703,-0.664818854426947,0.0101007712082262,-0.670670729517524,0.220257069408742,"44"
"RealWordRep","010L44MS3","HW","Test30","keys","kiz","k","i","KEYS_H_02_TP2","keys1",296.441491548305,298.093993461082,1,"Response",90,296.441491548305,297.267742504694,298.093993461082,NA,"AJ","Stop","k",14,296.441491548305,297.267742504694,298.093993461082,296.539646384054,NA,NA,296.595579262008,"","Front","NH","010L",1,1,30.1,26.7941221456324,4537.23642963854,1534,4.53723642963854,1.534,2.86044562140843,-1.15889922879177,1.1115088210373,6.62025706940874,"44"
"RealWordRep","010L44MS3","HW","Test33","tickle","tIkl","t","I","TCKL_H_02_TP2","TCKL_01",308.034184738818,309.19791848021,1,"Response",96,308.034184738818,308.616051609514,309.19791848021,NA,"AJ","Stop","t",16,308.034184738818,308.616051609514,309.19791848021,308.206209862084,NA,NA,308.246042270089,"","Front","NH","010L",1,1,32.7,28.2897631263534,5291.00417794972,7552,5.29100417794972,7.552,4.35608660212941,4.85910077120823,1.86527656934848,9.22025706940874,"44"
"RealWordRep","010L44MS3","HW","Test34","table","tebl","t","e","TABL_H_01_TP2","TABL_01",311.718894970628,312.953785643475,1,"Response",98,311.718894970628,312.336340307052,312.953785643475,NA,"AJ","Stop","t",18,311.718894970628,312.336340307052,312.953785643475,311.788024579194,NA,NA,311.858521768708,"","Front","NH","010L",1,1,24.1,25.9330300167199,4156.97804181213,2832,4.15697804181213,2.832,1.99935349249594,0.139100771208226,0.731250433210889,0.620257069408741,"44"
"RealWordRep","010L44MS3","HW","Test35","toaster","tost6r","t","o","TSTR_H_01_TP2","toaster1",315.196547693972,316.802500257094,1,"Response",100,315.196547693972,315.999523975533,316.802500257094,NA,"AJ","Stop","t",20,315.196547693972,315.999523975533,316.802500257094,315.32622201374,NA,NA,315.397228770819,"","Back","NH","010L",1,1,23.6,24.63404166184,3283.13004597287,2686,3.28313004597287,2.686,0.700365137616032,-0.00689922879177374,-0.142597562628369,0.120257069408737,"44"
"RealWordRep","010L44MS3","HW","Test39","tiger","taIg6r","t","aI","TIGR_H_01_TP2","tiger2",344.586256951815,356.051926423888,1,"Response",114,344.586256951815,345.474573707745,346.362890463674,NA,"AJ","Stop","t",22,344.586256951815,345.474573707745,346.362890463674,344.857299513274,NA,NA,344.942940088316,"","Back","NH","010L",1,1,27.7,22.6218640052504,2841.45305660634,927,2.84145305660634,0.927,-1.31181251897359,-1.76589922879177,-0.584274551994895,4.22025706940874,"44"
"RealWordRep","010L44MS3","HW","Test42","toast","tost","t","o","TOST_H_01_TP2","TOST_01",372.048278139786,373.266319455777,1,"Response",126,372.048278139786,372.657298797781,373.266319455777,NA,"AJ","Stop","t",24,372.048278139786,372.657298797781,373.266319455777,372.151552749491,NA,NA,372.240639253956,"","Back","NH","010L",1,1,27.6,25.5962250170734,3850.21852282278,4333,3.85021852282278,4.333,1.66254849284945,1.64010077120823,0.424490914221541,4.12025706940874,"44"
"RealWordRep","010L44MS3","HW","Test45","toothbrush","tuTbrVS","t","u","THBR_H_01_TP2","toothbrush1",382.523786938561,384.323695125249,1,"Response",132,382.523786938561,383.423741031905,384.323695125249,NA,"AJ","Stop","t",26,382.523786938561,383.423741031905,384.323695125249,382.633838784869,NA,NA,382.754853552532,"","Back","NH","010L",1,1,33,29.9932029332151,6299.98200547805,7881,6.29998200547805,7.881,6.05952640899119,5.18810077120823,2.87425439687681,9.52025706940874,"44"
"RealWordRep","010L44MS3","HW","Test46","tape","tep","t","e","TAPE_H_01_TP2","TAPE_01",386.962126647819,390.967627795486,1,"Response",134,386.962126647819,387.540114406044,388.118102164269,NA,"AJ","Stop","t",28,386.962126647819,387.540114406044,388.118102164269,387.117662198097,NA,NA,387.193122302685,"","Front","NH","010L",1,1,24.6,25.4002809518093,3671.92208554785,3039,3.67192208554785,3.039,1.46660442758532,0.346100771208226,0.246194476946608,1.12025706940874,"44"
"RealWordRep","010L44MS3","HW","Test48","cake","kek","k","e","CAKE_H_01_TP2","CAKE_01",399.440879516985,400.814085331829,1,"Response",140,399.440879516985,400.127482424407,400.814085331829,NA,"AJ","Stop","k",30,399.440879516985,400.127482424407,400.814085331829,399.736471925636,NA,NA,399.811803420957,"","Front","NH","010L",1,1,29.2,26.9302544751262,4458.10819977959,5181,4.45810819977959,5.181,2.99657795090227,2.48810077120823,1.03238059117835,5.72025706940874,"44"
"RealWordRep","010L44MS3","HW","Test49","coat","kot","k","o","COAT_H_01_TP2","coat_01",403.778362301989,405.042952967636,1,"Response",142,403.778362301989,404.410657634813,405.042952967636,NA,"AJ","Stop","k",32,403.778362301989,404.410657634813,405.042952967636,404.081268852171,404.067885417467,NA,404.111595511768,"","Back","NH","010L",1,1,18.8,18.6447928014581,1477.32364822746,1486,1.47732364822746,1.486,-5.28888372276583,-1.20689922879177,-1.94840396037378,-4.67974293059126,"44"
"RealWordRep","010L44MS3","HW","Test50","candle","kaend6l","k","ae","CNDL_H_03_TP2","candle1",407.355539042617,409.186480129074,1,"Response",144,407.355539042617,408.271009585845,409.186480129074,NA,"AJ","Stop","k",34,407.355539042617,408.271009585845,409.186480129074,407.541379698609,NA,NA,407.61775983039,";possibly overlapping response","Front","NH","010L",1,1,27.2,24.9039373214042,3546.50105571457,2007,3.54650105571457,2.007,0.970260797180298,-0.685899228791774,0.120773447113334,3.72025706940874,"44"
"RealWordRep","010L44MS3","HW","Test53","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_01",417.272455645524,419.033572707498,1,"Response",150,417.272455645524,418.153014176511,419.033572707498,NA,"AJ","Stop","t",38,417.272455645524,418.153014176511,419.033572707498,417.48844165118,NA,NA,417.584735547899,"","Back","NH","010L",1,1,27.5,25.8175966591296,3813.54617865304,4267,3.81354617865304,4.267,1.88392013490564,1.57410077120823,0.387818570051807,4.02025706940874,"44"
"RealWordRep","010L44MS3","HW","Test54","cat","kaet","k","ae","CATT_H_01_TP2","CATT_02",421.206510733512,422.300420450421,1,"Response",152,421.206510733512,421.753465591966,422.300420450421,NA,"AJ","Stop","k",40,421.206510733512,421.753465591966,422.300420450421,421.396807505241,NA,NA,421.49636202307,"","Front","NH","010L",1,1,27.1,26.1642782830016,3821.2734600257,4002,3.8212734600257,4.002,2.23060175877768,1.30910077120823,0.395545851424461,3.62025706940874,"44"
"RealWordRep","010L44MS3","HW","Test56","coffee","kafi","k","a","CFEE_H_01_TP2","coffee2",427.709173319587,429.493565056389,1,"Response",156,427.709173319587,428.601369187988,429.493565056389,NA,"AJ","Stop","k",42,427.709173319587,428.601369187988,429.493565056389,427.812112341425,NA,NA,427.883889923523,"","Back","NH","010L",1,1,22,22.2022439640767,2391.57322044081,2165,2.39157322044081,2.165,-1.73143256014729,-0.527899228791774,-1.03415438816043,-1.47974293059126,"44"
"RealWordRep","010L44MS3","HW","Test57","take","tek","t","e","TAKE_H_01_TP2","take",431.224284260673,435.026449524637,1,"Response",158,431.224284260673,431.810030243841,432.395776227008,NA,"AJ","Stop","t",44,431.224284260673,431.810030243841,432.395776227008,431.452262473645,NA,NA,431.543129032258,"","Front","NH","010L",1,1,32.5,28.3125383933336,5496.82284600094,7288,5.49682284600094,7.288,4.37886186910965,4.59510077120823,2.07109523739971,9.02025706940874,"44"
"RealWordRep","010L44MS3","HW","Test60","kitty","kIti","k","I","KTTY_H_01_TP2","kitty1",484.497621725938,485.994959139863,1,"Response",178,484.497621725938,485.246290432901,485.994959139863,NA,"AJ","Stop","k",46,484.497621725938,485.246290432901,485.994959139863,484.686519197377,NA,NA,484.758493397359,"","Front","NH","010L",1,1,27.6,26.4439754198976,4311.38246020925,5168,4.31138246020925,5.168,2.51029889567366,2.47510077120823,0.885654851608014,4.12025706940874,"44"
"RealWordRep","010L44MS3","HW","Test61","cup","kVp","k","V","CUPP_H_01_TP2","CUPP_01",488.004974442082,489.160949958532,1,"Response",180,488.004974442082,488.582962200307,489.160949958532,NA,"AJ","Stop","k",48,488.004974442082,488.582962200307,489.160949958532,488.228832189595,NA,NA,488.32253577293,"","Back","NH","010L",1,1,21.6,21.568625232917,2199.30618434358,2062,2.19930618434358,2.062,-2.36505129130697,-0.630899228791774,-1.22642142425765,-1.87974293059126,"44"
"RealWordRep","010L44MS3","HW","Test63","tooth","tuT","t","u","TOTH_H_01_TP2","TOTH_01",495.128295023566,496.454951488754,1,"Response",184,495.128295023566,495.79162325616,496.454951488754,NA,"AJ","Stop","t",50,495.128295023566,495.79162325616,496.454951488754,495.39366680485,NA,NA,495.484457502102,";noisy release","Back","NH","010L",1,1,33.7,30.9871724297007,6763.37439927327,8500,6.76337439927327,8.5,7.05349590547672,5.80710077120823,3.33764679067203,10.2202570694087,"44"
"RealWordRep","010L44MS3","HW","Test66","catch","kaetS","k","ae","CTCH_H_02_TP2","catch1",512.330184847591,513.765456461975,1,"Response",190,512.330184847591,513.047820654783,513.765456461975,NA,"AJ","Stop","k",52,512.330184847591,513.047820654783,513.765456461975,512.460874143056,NA,NA,512.548414712195,"","Front","NH","010L",1,1,27.9,27.049203834691,4427.10528643387,5085,4.42710528643387,5.085,3.11552731046701,2.39210077120823,1.00137767783263,4.42025706940874,"44"
"RealWordRep","010L44MS3","HW","Test67","car","kar","k","ar","CARR_H_03_TP2","CARR_03",516.248723485693,517.746060899618,1,"Response",192,516.248723485693,516.997392192656,517.746060899618,NA,"AJ","Stop","k",54,516.248723485693,516.997392192656,517.746060899618,516.414108115446,NA,NA,516.503824289406,"","Back","NH","010L",1,1,19.1,19.2961718554847,1604.86489574263,1595,1.60486489574263,1.595,-4.63750466873928,-1.09789922879177,-1.82086271285861,-4.37974293059126,"44"
"RealWordRep","010L44MS3","HW","Test69","comb","kom","k","o","COMB_H_04_TP2","comb2",524.163383011325,525.746060899618,1,"Response",196,524.163383011325,524.954721955471,525.746060899618,NA,"AJ","Stop","k",56,524.163383011325,524.954721955471,525.746060899618,524.312405402031,NA,NA,524.391873172749,";nearly overlapping","Back","NH","010L",1,1,15.6,16.8134426103519,1194.19554946059,1030,1.19419554946059,1.03,-7.12023391387206,-1.66289922879177,-2.23153205914065,-7.87974293059126,"44"
"RealWordRep","010L44MS3","HW","Test78","tongue","tVN","t","V","TNGE_H_03_TP2","TNGE_01",556.36798897919,558.074798466566,1,"Response",216,556.36798897919,557.221393722878,558.074798466566,NA,"AJ","Stop","t",58,556.36798897919,557.221393722878,558.074798466566,556.558680003565,NA,NA,556.635550096582,"","Back","NH","010L",1,1,23.6,24.8012175753578,3768.64936750296,2626,3.76864936750296,2.626,0.867541051133848,-0.0668992287917738,0.342921758901718,0.120257069408737,"44"
"RealWordRep","010L44MS3","HW","Test79","cookie","kUki","k","U","CKIE_H_03_TP2","CKIE_03",560.030506194186,561.295096859833,1,"Response",218,560.030506194186,560.66280152701,561.295096859833,NA,"AJ","Stop","k",60,560.030506194186,560.66280152701,561.295096859833,560.140343952101,NA,NA,560.230951035782,"","Back","NH","010L",1,1,22.2,22.2001123577521,2370.66989051531,2282,2.37066989051531,2.282,-1.73356416647182,-0.410899228791774,-1.05505771808593,-1.27974293059126,"44"
"RealWordRep","010L44MS3","HW","Test90","tent","tEnt","t","E","TENT_H_02_TP2","tent2",623.376848564965,624.680230355324,1,"Response",250,623.376848564965,624.028539460144,624.680230355324,NA,"AJ","Stop","t",64,623.376848564965,624.028539460144,624.680230355324,623.572226912123,NA,NA,623.686622887598,"","Front","NH","010L",1,1,27.4,26.431532866187,3990.50582891402,4192,3.99050582891402,4.192,2.49785634196306,1.49910077120823,0.564778220312778,3.92025706940874,"44"
"RealWordRep","014L39MS2","AJ","Test1","cake","kek","k","e","CAKE_H_01","CAKE_01",139.317352844504,140.684851132945,1,"Response",14,139.317352844504,140.001101988725,140.684851132945,"","SB","Stop","k",2,139.317352844504,140.001101988725,140.684851132945,139.852641694368,NA,NA,139.919300422872,"","Front","NH","014L",1,1,27.4,26.4164222882193,3998.97912044805,4207,3.99897912044805,4.207,2.48274576399535,1.51410077120823,0.573251511846815,3.92025706940874,"39"
"RealWordRep","014L39MS2","AJ","Test8","tooth","tuth","t","u","TOTH_H_02","TOTH_02",167.707409464868,168.949245748426,1,"Response",28,167.707409464868,168.328327606647,168.949245748426,"","SB","Stop","t",6,167.707409464868,168.328327606647,168.949245748426,167.917318950765,NA,NA,168.007305167681,"","Back","NH","014L",1,1,30,27.170203258411,4785.09859718657,5462,4.78509859718657,5.462,3.2365267341871,2.76910077120823,1.35937098858534,6.52025706940874,"39"
